,score
4_cpu16_.sys,0.06077121768133253
2_cpu7_.sys,0.060700298021531915
4_cpu4_.soft,0.060551724538659896
4_cpu18_.sys,0.06024081386151563
4_fault.s,0.059648542119555885
1_cswch.s,0.059648236451056554
3_dev8.5_.util,0.05963690577051716
1_dev252.0_wr_sec.s,0.05945708175174786
1_pgpgout.s,0.05928561866985085
4_wtps,0.05889766233843671
3_kbswpused,0.05888786261800954
4_cpu21_.usr,0.05886297618168805
1_cpu20_.soft,0.05834190499491524
3_eth3_rxkB.s,0.057997711345114784
3_eth3_rxpck.s,0.05799771134511472
4_kbswpfree,0.05789612886489291
1_dev8.0_wr_sec.s,0.05788064874395609
